"locationID","locationName","locationType","address1","address2","city","state","zip5","zip4","latitude","longitude","distance","phone","fax","tollFree","tty","services","serviceHours","parking","passportApptRequired","siteComment","passportTelephoneNumber","passportTelephoneNumberExtension","showNotice","specialMessage","lbroRetail","timeZone","parcelLockerLocation","parcelLockerAddress","parcelLockerCity","parcelLockerState","parcelLockerZip","closedFacility","error"
"1379823","ROODHOUSE","PO","209 S MORSE ST","","ROODHOUSE","IL","62082","9998","39.482937","-90.3728759","0.42997","2175895037","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-6:00","False","","","","","False",""
"1380893","SAWYERVILLE","PO","200 MINE RD","","SAWYERVILLE","IL","62085","9998","39.07953","-89.808167","0.01153","2178352622","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-6:00","False","","","","","False",""
"1382067","SORENTO","PO","100 N MAIN ST","","SORENTO","IL","62086","9998","39.000279","-89.573022","0.07746","2172724212","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-6:00","False","","","","","False",""
"1434912","SOUTH ROXANA","PO","215 SINCLAIR AVE","","SOUTH ROXANA","IL","62087","9998","38.831134","-90.063378","0.43705","6182543692","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-6:00","False","","","","","False",""
"1383469","STAUNTON","PO","113 S EDWARDSVILLE ST","","STAUNTON","IL","62088","9998","39.011674","-89.79041","0.286","6182785851","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","Y","","","","","","","-6:00","False","","","","","False",""
"1384335","TAYLOR SPRINGS","PO","618 E MAIN ST","","TAYLOR SPRINGS","IL","62089","9998","39.130445","-89.49268","0.01937","2175322254","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-6:00","False","","","","","False",""
"1385812","VENICE","PO","408 BROADWAY","","VENICE","IL","62090","9998","38.672171","-90.1696439","0.01199","6188774516","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-6:00","False","","","","","False",""
"1387490","WHITE HALL","PO","120 S JACKSONVILLE ST","","WHITE HALL","IL","62092","9998","39.436291","-90.4020039","0.01923","2173742311","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","Y","","","","","","","-6:00","False","","","","","False",""
"1387884","WILSONVILLE","PO","510 DEAN ST","","WILSONVILLE","IL","62093","9998","39.070923","-89.854615","0.07468","2178352963","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-6:00","False","","","","","False",""
"1388092","WITT","PO","35 W BROADWAY","","WITT","IL","62094","9998","39.254017","-89.3527769","0.07081","2175947722","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-6:00","False","","","","","False",""
"1388146","WOOD RIVER","PO","161 E FERGUSON AVE","","WOOD RIVER","IL","62095","9998","38.861273","-90.093965","1.04705","6182546422","6182546424","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","Y","","","","","","","-6:00","False","","","","","False",""
"1388298","WORDEN","PO","101 E WALL ST","","WORDEN","IL","62097","9998","38.931779","-89.83913","0.26959","6182785120","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","Y","","","","","","","-6:00","False","","","","","False",""
"1388344","WRIGHTS","PO","744 DEWITT ST","","WRIGHTS","IL","62098","9998","39.376456","-90.294461","0.12031","2173682402","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-6:00","False","","","","","False",""
"1361837","EAST SAINT LOUIS","PO","950 MISSOURI AVE","","EAST SAINT LOUIS","IL","62201","9998","38.622163","-90.155377","1.16004","6188750200","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-6:00","False","","","","","False",""
"1374460","NATIONAL STOCK YARDS","PO","3900 COLLINSVILLE RD","","EAST SAINT LOUIS","IL","62201","9997","38.646843","-90.109422","1.89022","6188740458","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-6:00","False","","","","","False",""
"1362065","EDGEMONT","PO","8701 STATE ST","","EAST SAINT LOUIS","IL","62203","9997","38.58992","-90.061573","0.88408","6183983594","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-6:00","False","","","","","False",""
"1458135","VPO WASHINGTON PARK","VPO","1808 KINGSHIGHWAY","","EAST SAINT LOUIS","IL","62204","2136","38.633075","-90.092654","0.54233","6184820256","","800ASKUSPS","8778892457","System.Object[]","","NONE","","","","","","","","-6:00","False","","","","","False",""
"1434838","CAHOKIA","PO","801 RANGE LN","","EAST SAINT LOUIS","IL","62206","9998","38.566185","-90.166204","0.01803","6183323571","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-6:00","False","","","","","False",""
"1434824","ALORTON","PO","4825 BOND AVE","","EAST SAINT LOUIS","IL","62207","9998","38.581092","-90.1184459","0.55714","6188743736","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-6:00","False","","","","","False",""
"1363038","FAIRVIEW HEIGHTS","PO","10850 LINCOLN TRL UNIT 20","","FAIRVIEW HEIGHTS","IL","62208","9998","38.590388","-89.9885379","0.60023","6183975044","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-6:00","False","","","","","False",""
"1352369","ADDIEVILLE","PO","226 N MIDDLE ST","","ADDIEVILLE","IL","62214","9998","38.392865","-89.48505","5.64815","6184247986","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-6:00","False","","","","","False",""
"1352583","ALBERS","PO","110 N BROADWAY","","ALBERS","IL","62215","9998","38.54428","-89.613692","1.76774","6182485158","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-6:00","False","","","","","False",""
"1353769","AVISTON","PO","102 S PAGE ST","","AVISTON","IL","62216","9998","38.607366","-89.6059049","0.23941","6182287759","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-6:00","False","","","","","False",""
"1353922","BALDWIN","PO","109 S 5TH ST","","BALDWIN","IL","62217","9998","38.182437","-89.8429659","0.01675","6187852271","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-6:00","False","","","","","False",""
"1354117","BARTELSO","PO","303 S WASHINGTON ST","","BARTELSO","IL","62218","9998","38.535289","-89.467039","0.1347","6187652150","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-6:00","False","","","","","False",""
"1354387","BECKEMEYER","PO","470 LOUIS ST","","BECKEMEYER","IL","62219","9998","38.605979","-89.436154","0.14075","6182278698","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-6:00","False","","","","","False",""
"1354530","BELLEVILLE","PO","120 W WASHINGTON ST","","BELLEVILLE","IL","62220","9998","38.512271","-89.986493","1.319","6182330390","6182339624","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","Y","","","","","","","-6:00","False","","","","","False",""
"1361533","DUTCH HOLLOW","PO","5731 MOUNT PLEASANT LN","","BELLEVILLE","IL","62223","9998","38.556871","-90.0208019","1.40995","6183976616","6183977468","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","Y","","","","","","","-6:00","False","","","","","False",""
"1444418","SCOTT AIR FORCE BASE","PO","404 W MARTIN ST","","SCOTT AIR FORCE BASE","IL","62225","9998","38.540135","-89.865736","0.27525","6182565942","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-6:00","False","","","","","False",""
"1355744","BREESE","PO","501 N 2ND ST","","BREESE","IL","62230","9998","38.608965","-89.528542","2.33499","6185267912","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","Y","","","","","","","-6:00","False","","","","","False",""
"1357049","CARLYLE","PO","1080 FAIRFAX ST","","CARLYLE","IL","62231","9998","38.610952","-89.371166","3.1708","6185943322","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-6:00","False","","","","","False",""
"1357204","CASEYVILLE","PO","113 S LONG ST","","CASEYVILLE","IL","62232","9998","38.637989","-90.0258789","0.46255","6183444594","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","Y","","","","","","","-6:00","False","","","","","False",""
"1357839","CHESTER","PO","1321 SWANWICK ST","","CHESTER","IL","62233","9998","37.915206","-89.820775","1.28997","6188262233","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","Y","","6188262233","","","","","-6:00","False","","","","","False",""
"1464784","CPU FIRST COLLINSVILLE BANK","CPU","800 BELT LINE RD","","COLLINSVILLE","IL","62234","4413","38.690321","-89.983781","0.84613","6183469000","6183469051","800ASKUSPS","8778892457","System.Object[]","System.Object[]","NONE","","","","","","","","-6:00","False","","","","","False",""
"1358700","COLLINSVILLE","PO","1610 EASTPORT PLAZA DR","","COLLINSVILLE","IL","62234","9998","38.685814","-90.0245729","2.0391","6183443787","6183454507","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-6:00","False","","","","","False",""
"1358782","COLUMBIA","PO","800 COLUMBIA CTR","","COLUMBIA","IL","62236","9998","38.444969","-90.219087","0.74833","6182815300","6182819300","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","Y","","","","","","","-6:00","False","","","","","False",""
"1359406","COULTERVILLE","PO","107 N 4TH ST","","COULTERVILLE","IL","62237","9998","38.186772","-89.603973","0.42155","6187582421","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-6:00","False","","","","","False",""
"1360099","CUTLER","PO","409B S MAIN ST","","CUTLER","IL","62238","9998","38.029657","-89.5659429","0.95288","6184972873","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-6:00","False","","","","","False",""
"1361495","DUPO","PO","116 EMMA AVE","","DUPO","IL","62239","9998","38.520432","-90.209316","0.3335","6182863917","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-6:00","False","","","","","False",""
"1361680","EAST CARONDELET","PO","824 STATE ST","","EAST CARONDELET","IL","62240","9998","38.540648","-90.231256","0.66988","6182864446","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-6:00","False","","","","","False",""
"1362399","ELLIS GROVE","PO","211 ELLIS BLVD","","ELLIS GROVE","IL","62241","9998","38.009254","-89.906204","0.51055","6188593341","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-6:00","False","","","","","False",""
"1362848","EVANSVILLE","PO","402 LIBERTY ST","","EVANSVILLE","IL","62242","9998","38.089898","-89.938639","0.07958","6188534415","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-6:00","False","","","","","False",""
"1364092","FREEBURG","PO","3 S BELLEVILLE ST","","FREEBURG","IL","62243","9998","38.426209","-89.9108919","0.40538","6185393191","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-6:00","False","","","","","False",""
"1364275","FULTS","PO","200 MAIN ST","","FULTS","IL","62244","9998","38.164899","-90.213447","2.40259","6184586592","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-6:00","False","","","","","False",""
"1364693","GERMANTOWN","PO","405 MUNSTER ST","","GERMANTOWN","IL","62245","9998","38.554299","-89.5387729","1.09804","6185234726","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-6:00","False","","","","","False",""
"1365659","GREENVILLE","PO","300 W MAIN ST","","GREENVILLE","IL","62246","9998","38.891841","-89.413822","0.2604","6186640145","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-6:00","False","","","","","False",""
"1366635","HECKER","PO","140 W MONROE ST","","HECKER","IL","62248","9998","38.304888","-89.995729","0.02447","6184732922","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-6:00","False","","","","","False",""
"1366936","HIGHLAND","PO","801 MAIN ST","","HIGHLAND","IL","62249","9998","38.740643","-89.681299","0.77286","6186546791","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","Y","","","","","","","-6:00","False","","","","","False",""
"1367143","HOFFMAN","PO","101 S BROADWAY","","HOFFMAN","IL","62250","9998","38.541052","-89.264061","0.02984","6184952632","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-6:00","False","","","","","False",""
"1367576","HUEY","PO","231 COLLINS ST","","HUEY","IL","62252","9998","38.604185","-89.290894","0.08049","6185944671","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","NONE","","","","","","","","-6:00","False","","","","","False",""
"1368975","KEYESPORT","PO","401 WASHINGTON ST","","KEYESPORT","IL","62253","9998","38.735724","-89.275509","1.11366","6187495252","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-6:00","False","","","","","False",""
"1370073","LEBANON","PO","201 E SAINT LOUIS ST","","LEBANON","IL","62254","9998","38.604132","-89.80604","0.8948","6185374439","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","NONE","","","","","","","","-6:00","False","","","","","False",""
"1370228","LENZBURG","PO","312 N CHARLES ST","","LENZBURG","IL","62255","9998","38.2904","-89.8169169","2.50451","6184753309","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","NONE","","","","","","","","-6:00","False","","","","","False",""
"1434876","MAEYSTOWN","PO","941 MILL ST","","MAEYSTOWN","IL","62256","9998","38.223355","-90.235113","0.05624","6184586968","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-6:00","False","","","","","False",""
"1371898","MARISSA","PO","114 N MAIN ST","","MARISSA","IL","62257","9998","38.246235","-89.753839","1.6081","6182953051","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-6:00","False","","","","","False",""
"1372083","MASCOUTAH","PO","18 W MAIN ST","","MASCOUTAH","IL","62258","9998","38.490122","-89.7983079","1.60086","6185662618","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-6:00","False","","","","","False",""
"1373205","MILLSTADT","PO","20 W WHITE ST","","MILLSTADT","IL","62260","9998","38.459632","-90.092558","0.21027","6184761717","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-6:00","False","","","","","False",""
"1374201","MULBERRY GROVE","PO","201 N MAPLE ST","","MULBERRY GROVE","IL","62262","9998","38.926263","-89.2692759","0.01097","6183267346","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-6:00","False","","","","","False",""
"1374436","NASHVILLE","PO","181 S KASKASKIA ST","","NASHVILLE","IL","62263","9998","38.343","-89.3832889","0.47197","6183278148","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-6:00","False","","","","","False",""
"1374626","NEW ATHENS","PO","200 S BENTON ST","","NEW ATHENS","IL","62264","9998","38.324238","-89.8785269","1.70512","6182302004","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-6:00","False","","","","","False",""
"1374631","NEW BADEN","PO","203 E HANOVER ST","","NEW BADEN","IL","62265","9998","38.53444","-89.698067","1.27448","6185884733","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","N","","","","","","","-6:00","False","","","","","False",""
"1374810","NEW MEMPHIS","PO","84 S 2ND ST","","NEW MEMPHIS","IL","62266","9998","38.478761","-89.6789599","4.02076","6185884074","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-6:00","False","","","","","False",""
"1375750","OAKDALE","PO","21 E 2ND ST","","OAKDALE","IL","62268","9998","38.26276","-89.503197","1.38196","6183295370","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-6:00","False","","","","","False",""
"1375692","O FALLON","PO","1111 S LINCOLN AVE","","O FALLON","IL","62269","9998","38.581973","-89.911754","1.02969","6186324691","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","Y","","","","","","","-6:00","False","","","","","False",""
"1469495","CPU FCB O FALLON BANK","CPU","1501 W HIGHWAY 50","","O FALLON","IL","62269","1620","38.592194","-89.9540909","1.90257","6186229090","6186223140","800ASKUSPS","8778892457","System.Object[]","System.Object[]","NONE","","","","","","","","-6:00","False","","","","","False",""
"1375965","OKAWVILLE","PO","113 E WALNUT ST","","OKAWVILLE","IL","62271","9998","38.434272","-89.5498449","0.93788","6182436183","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-6:00","False","","","","","False",""
"1377218","PERCY","PO","112 E PINE ST","","PERCY","IL","62272","9998","38.016777","-89.617876","0.62821","6184972821","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-6:00","False","","","","","False",""
"1377464","PIERRON","PO","237 ILLINOIS ROUTE 143","","PIERRON","IL","62273","9998","38.779965","-89.59249","0.34028","6186547214","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-6:00","False","","","","","False",""
"1377512","PINCKNEYVILLE","PO","212 S WALNUT ST","","PINCKNEYVILLE","IL","62274","9998","38.077995","-89.382831","0.78266","6183572323","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-6:00","False","","","","","False",""
"1377881","POCAHONTAS","PO","107 PARK ST","","POCAHONTAS","IL","62275","9998","38.82748","-89.541181","1.42414","6186692384","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-6:00","False","","","","","False",""
"1378318","PRAIRIE DU ROCHER","PO","211 HENRY ST","","PRAIRIE DU ROCHER","IL","62277","9998","38.085651","-90.099049","1.55421","6182843377","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-6:00","False","","","","","False",""
"1378938","RED BUD","PO","150 S MAIN ST","","RED BUD","IL","62278","9998","38.210998","-89.993792","0.35408","6182128802","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-6:00","False","","","","","False",""
"1379082","RENAULT","PO","2130 MAIN ST","","RENAULT","IL","62279","9998","38.154737","-90.133877","0.09899","6184587233","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-6:00","False","","","","","False",""
"1379710","ROCKWOOD","PO","900 ORIGINAL ST","","ROCKWOOD","IL","62280","9998","37.841285","-89.7004889","1.19824","6187634367","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-6:00","False","","","","","False",""
"1380351","SAINT JACOB","PO","309 N DOUGLAS ST","","SAINT JACOB","IL","62281","9998","38.71702","-89.768577","1.13247","6186445603","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","NONE","","","","","","","","-6:00","False","","","","","False",""
"1380386","SAINT LIBORY","PO","7340 STATE ROUTE 15","","SAINT LIBORY","IL","62282","9998","38.364039","-89.714235","0.02241","6187684972","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-6:00","False","","","","","False",""
"1381865","SMITHBORO","PO","205 S MAIN ST","","SMITHBORO","IL","62284","9998","38.896074","-89.340986","0.27283","6186642095","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-6:00","False","","","","","False",""
"1381894","SMITHTON","PO","512 S MAIN ST","","SMITHTON","IL","62285","9998","38.404212","-89.9914769","0.98578","6182348680","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-6:00","False","","","","","False",""
"1382443","SPARTA","PO","208 W BROADWAY ST","","SPARTA","IL","62286","9998","38.122386","-89.704488","0.26868","6184432213","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-6:00","False","","","","","False",""
"1383489","STEELEVILLE","PO","409 W BROADWAY","","STEELEVILLE","IL","62288","9998","38.007249","-89.6622149","0.60013","6189653341","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-6:00","False","","","","","False",""
"1383898","SUMMERFIELD","PO","101 E PARK ST","","SUMMERFIELD","IL","62289","9998","38.599633","-89.751646","0.23461","6189343461","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-6:00","False","","","","","False",""
"1384661","TILDEN","PO","722 N CENTRE ST","","TILDEN","IL","62292","9998","38.211566","-89.682509","0.05549","6185875131","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-6:00","False","","","","","False",""
"1384978","TRENTON","PO","120 E BROADWAY","","TRENTON","IL","62293","9998","38.60534","-89.680252","0.88508","6182249412","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-6:00","False","","","","","False",""
"1385062","TROY","PO","515 EDWARDSVILLE RD","","TROY","IL","62294","9998","38.732856","-89.89667","0.87334","6186676421","6186678293","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","Y","","","","","","","-6:00","False","","","","","False",""
"1385691","VALMEYER","PO","100 KNOBLOCH BLVD","","VALMEYER","IL","62295","9998","38.310561","-90.282307","1.56382","6189352679","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-6:00","False","","","","","False",""
"1386599","WATERLOO","PO","305 E 3RD ST","","WATERLOO","IL","62298","9998","38.336216","-90.1452839","0.68588","6189397317","6189392992","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","Y","","","","","","","-6:00","False","","","","","False",""
"1376337","ORVILLE H BROWNING","PO","200 N 8TH ST STE 1","","QUINCY","IL","62301","9996","39.933541","-91.403021","0.77469","2172248570","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-6:00","False","","","","","False",""
"1451828","CPU HY VEE FOOD STORE #1","CPU","1400 HARRISON ST","","QUINCY","IL","62301","6706","39.912563","-91.3932969","1.44382","2172281060","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","NONE","","","","","","","","-6:00","False","","","","","False",""
"1434867","CPU ILLINOIS VETERANS HOME","CPU","1707 N 12TH ST","","QUINCY","IL","62301","1355","39.954107","-91.4024479","1.62792","2172228641","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","NONE","","","","","","","","-6:00","False","","","","","False",""
"1378635","QUINCY","PO","3535 LOCUST ST","","QUINCY","IL","62301","9998","39.950641","-91.358904","1.97666","2172244950","2172244979","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","Y","","","","","","","-6:00","False","","","","","False",""
"1434926","CPU STA #1","CPU","3700 BROADWAY ST","","QUINCY","IL","62305","2822","39.933506","-91.354782","0.36378","2172281060","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","NONE","","","","","","","","-6:00","False","","","","","False",""
"1353679","AUGUSTA","PO","503 MAIN ST","","AUGUSTA","IL","62311","9998","40.230441","-90.95105","0.02634","2172161004","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-6:00","False","","","","","False",""
"1354102","BARRY","PO","600 DECATUR ST","","BARRY","IL","62312","9997","39.695248","-91.041721","0.6176","2173352218","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-6:00","False","","","","","False",""
"1354143","BASCO","PO","12 N MAIN ST","","BASCO","IL","62313","9998","40.328621","-91.199794","0.01676","2177435427","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-6:00","False","","","","","False",""
"1354263","BAYLIS","PO","140 N MAIN ST","","BAYLIS","IL","62314","9998","39.728339","-90.907358","1.48344","2173362081","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-6:00","False","","","","","False",""
"1355525","BOWEN","PO","114 E 5TH ST","","BOWEN","IL","62316","9998","40.231788","-91.0640339","0.01272","2178425215","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-6:00","False","","","","","False",""
"1356721","CAMDEN","PO","12270 BROADWAY ST","","CAMDEN","IL","62319","9998","40.152421","-90.77087","2.30248","2173224584","2173224584","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-6:00","False","","","","","False",""
"1356779","CAMP POINT","PO","108 N ILLINOIS ST","","CAMP POINT","IL","62320","9998","40.042618","-91.066419","0.37151","2175937119","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-6:00","False","","","","","False",""
"1357153","CARTHAGE","PO","615 MAIN ST","","CARTHAGE","IL","62321","9998","40.413937","-91.1333679","0.36108","2173572725","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-6:00","False","","","","","False",""
"1358594","COLCHESTER","PO","105 W MARKET ST","","COLCHESTER","IL","62326","9998","40.424422","-90.79289","0.08247","3097763255","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-6:00","False","","","","","False",""
"1360196","DALLAS CITY","PO","45 E 3RD ST","","DALLAS CITY","IL","62330","9998","40.636617","-91.1672289","3.14176","2178523516","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-6:00","False","","","","","False",""
"1362505","ELVASTON","PO","104 W MAINE ST","","ELVASTON","IL","62334","9998","40.395109","-91.250227","0.01315","2178453116","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-6:00","False","","","","","False",""
"1363339","FERRIS","PO","131 MAIN ST","","FERRIS","IL","62336","9998","40.468841","-91.1697389","0.03256","2177463051","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-6:00","False","","","","","False",""
"1363927","FOWLER","PO","1321 HIGHWAY 24","","FOWLER","IL","62338","9998","40.007152","-91.2591269","2.07533","2174348400","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-6:00","False","","","","","False",""
"1365077","GOLDEN","PO","305 SMITH ST","","GOLDEN","IL","62339","9998","40.10948","-91.0166529","0.26586","2176962570","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-6:00","False","","","","","False",""
"1365747","GRIGGSVILLE","PO","102 W QUINCY ST","","GRIGGSVILLE","IL","62340","9998","39.708712","-90.725494","0.16556","2178332414","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-6:00","False","","","","","False",""
"1366039","HAMILTON","PO","1160 BROADWAY ST","","HAMILTON","IL","62341","9998","40.392843","-91.3430439","0.53661","2178472117","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-6:00","False","","","","","False",""
"1367608","HULL","PO","201 E HULL AVE","","HULL","IL","62343","9998","39.706844","-91.205771","1.4181","2174325421","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-6:00","False","","","","","False",""
"1369054","KINDERHOOK","PO","185 S HARPER ST","","KINDERHOOK","IL","62345","9998","39.701564","-91.153517","0.92165","2174325412","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","NONE","","","","","","","","-6:00","False","","","","","False",""
"1370399","LIBERTY","PO","407 S MAIN ST","","LIBERTY","IL","62347","9998","39.878873","-91.1073359","0.04259","2176453633","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-6:00","False","","","","","False",""
"1370447","LIMA","PO","1000 MAIN ST","","LIMA","IL","62348","9998","40.181081","-91.3773449","0.00822","2179854423","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","NONE","","","","","","","","-6:00","False","","","","","False",""
"1370935","LORAINE","PO","113 N BROAD ST","","LORAINE","IL","62349","9998","40.154633","-91.220845","0.025","2179382915","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-6:00","False","","","","","False",""
